[ 2014-10-05T22:37:11+08:00 ] /index.php/Tree/KaiBoLuo/RID/1/TPL/0/FID/1 | INFO: Tag[ route_check ] --START--
[ 2014-10-05T23:32:54+08:00 ] /index.php/Public/login/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.000575s ]
[ 2014-10-05T23:32:55+08:00 ] /index.php/Public/verify/ | INFO: Tag[ route_check ] --START--
[ 2014-10-05T23:32:55+08:00 ] /index.php/Public/verify/ | INFO: Run CheckRoute Behavior [ RunTime:0.000978s ]
[ 2014-10-05T23:32:55+08:00 ] /index.php/Public/verify/ | INFO: Tag[ route_check ] --END-- [ RunTime:0.001076s ]
[ 2014-10-05T23:32:55+08:00 ] /index.php/Public/verify/ | INFO: Tag[ app_begin ] --START--
[ 2014-10-05T23:32:55+08:00 ] /index.php/Public/verify/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000640s ]
[ 2014-10-05T23:32:55+08:00 ] /index.php/Public/verify/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000713s ]
[ 2014-10-05T23:32:55+08:00 ] /index.php/Public/verify/ | NOTIC: [8] Undefined variable: post CommonAction.class.php 第 152 行.
[ 2014-10-05T23:32:55+08:00 ] /index.php/Public/verify/ | NOTIC: [2] Invalid argument supplied for foreach() CommonAction.class.php 第 152 行.
[ 2014-10-05T23:32:55+08:00 ] /index.php/Public/verify/ | NOTIC: [8] Array to string conversion CommonAction.class.php 第 160 行.
[ 2014-10-05T23:33:00+08:00 ] /index.php/Public/checkLogin/ | INFO: Tag[ route_check ] --START--
[ 2014-10-05T23:33:00+08:00 ] /index.php/Public/checkLogin/ | INFO: Run CheckRoute Behavior [ RunTime:0.000969s ]
[ 2014-10-05T23:33:00+08:00 ] /index.php/Public/checkLogin/ | INFO: Tag[ route_check ] --END-- [ RunTime:0.001067s ]
[ 2014-10-05T23:33:00+08:00 ] /index.php/Public/checkLogin/ | INFO: Tag[ app_begin ] --START--
[ 2014-10-05T23:33:00+08:00 ] /index.php/Public/checkLogin/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000668s ]
[ 2014-10-05T23:33:00+08:00 ] /index.php/Public/checkLogin/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000740s ]
[ 2014-10-05T23:33:00+08:00 ] /index.php/Public/checkLogin/ | NOTIC: [8] Array to string conversion CommonAction.class.php 第 160 行.
[ 2014-10-05T23:33:00+08:00 ] /index.php/Public/checkLogin/ | SQL: SHOW COLUMNS FROM `xt_fee` [ RunTime:0.006261s ]
[ 2014-10-05T23:33:00+08:00 ] /index.php/Public/checkLogin/ | SQL: SHOW COLUMNS FROM `xt_fck` [ RunTime:0.003703s ]
[ 2014-10-05T23:33:00+08:00 ] /index.php/Public/checkLogin/ | SQL: SELECT `id`,`user_id`,`password`,`is_pay`,`is_lock`,`nickname`,`user_name`,`is_agent`,`user_type`,`last_login_time`,`login_count`,`is_boss` FROM `xt_fck` WHERE ( `user_id` = '111' ) LIMIT 1   [ RunTime:0.000283s ]
[ 2014-10-05T23:33:00+08:00 ] /index.php/Public/checkLogin/ | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead PublicAction.class.php 第 562 行.
[ 2014-10-05T23:33:00+08:00 ] /index.php/Public/checkLogin/ | SQL: UPDATE `xt_fck` SET `user_type`='d8524563039dd93422aeb2eec4bf6790' WHERE ( `id` = '297' ) [ RunTime:0.000263s ]
[ 2014-10-05T23:33:00+08:00 ] /index.php/Public/checkLogin/ | SQL: SELECT `prem` FROM `xt_fck` WHERE ( `id` = '297' ) LIMIT 1   [ RunTime:0.000197s ]
[ 2014-10-05T23:33:00+08:00 ] /index.php/Public/checkLogin/ | SQL: update xt_fck set last_login_time=new_login_time,last_login_ip=new_login_ip,new_login_time=1412523180,new_login_ip='116.1.65.246' where id=297 [ RunTime:0.000215s ]
[ 2014-10-05T23:33:00+08:00 ] /index.php/Public/checkLogin/ | INFO: Tag[ route_check ] --START--
[ 2014-10-05T23:33:00+08:00 ] /index.php/Public/checkLogin/ | INFO: Run CheckRoute Behavior [ RunTime:0.004587s ]
[ 2014-10-05T23:33:00+08:00 ] /index.php/Public/checkLogin/ | INFO: Tag[ route_check ] --END-- [ RunTime:0.004681s ]
[ 2014-10-05T23:33:00+08:00 ] /index.php/Public/checkLogin/ | INFO: Tag[ app_begin ] --START--
[ 2014-10-05T23:33:00+08:00 ] /index.php/Public/checkLogin/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000618s ]
[ 2014-10-05T23:33:00+08:00 ] /index.php/Public/checkLogin/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000691s ]
[ 2014-10-05T23:33:00+08:00 ] /index.php/Public/checkLogin/ | NOTIC: [8] Array to string conversion CommonAction.class.php 第 160 行.
[ 2014-10-05T23:33:00+08:00 ] /index.php/Public/checkLogin/ | SQL: SHOW COLUMNS FROM `xt_fee` [ RunTime:0.002533s ]
[ 2014-10-05T23:33:00+08:00 ] /index.php/Public/checkLogin/ | SQL: SHOW COLUMNS FROM `xt_fck` [ RunTime:0.007562s ]
[ 2014-10-05T23:33:00+08:00 ] /index.php/Public/checkLogin/ | SQL: SELECT `id`,`user_id`,`password`,`is_pay`,`is_lock`,`nickname`,`user_name`,`is_agent`,`user_type`,`last_login_time`,`login_count`,`is_boss` FROM `xt_fck` WHERE ( `user_id` = '111' ) LIMIT 1   [ RunTime:0.000286s ]
[ 2014-10-05T23:33:00+08:00 ] /index.php/Public/checkLogin/ | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead PublicAction.class.php 第 562 行.
[ 2014-10-05T23:33:00+08:00 ] /index.php/Public/checkLogin/ | SQL: UPDATE `xt_fck` SET `user_type`='c31b6b760ca6210e116ef7472fa55026' WHERE ( `id` = '297' ) [ RunTime:0.000244s ]
[ 2014-10-05T23:33:00+08:00 ] /index.php/Public/checkLogin/ | SQL: SELECT `prem` FROM `xt_fck` WHERE ( `id` = '297' ) LIMIT 1   [ RunTime:0.000202s ]
[ 2014-10-05T23:33:00+08:00 ] /index.php/Public/checkLogin/ | SQL: update xt_fck set last_login_time=new_login_time,last_login_ip=new_login_ip,new_login_time=1412523180,new_login_ip='116.1.65.246' where id=297 [ RunTime:0.000215s ]
[ 2014-10-05T23:33:00+08:00 ] /index.php/Public | INFO: Tag[ route_check ] --START--
[ 2014-10-05T23:33:00+08:00 ] /index.php/Public | INFO: Run CheckRoute Behavior [ RunTime:0.000958s ]
[ 2014-10-05T23:33:00+08:00 ] /index.php/Public | INFO: Tag[ route_check ] --END-- [ RunTime:0.001056s ]
[ 2014-10-05T23:33:00+08:00 ] /index.php/Public | INFO: Tag[ app_begin ] --START--
[ 2014-10-05T23:33:00+08:00 ] /index.php/Public | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000616s ]
[ 2014-10-05T23:33:00+08:00 ] /index.php/Public | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000691s ]
[ 2014-10-05T23:33:00+08:00 ] /index.php/Public | NOTIC: [8] Undefined variable: post CommonAction.class.php 第 152 行.
[ 2014-10-05T23:33:00+08:00 ] /index.php/Public | NOTIC: [2] Invalid argument supplied for foreach() CommonAction.class.php 第 152 行.
[ 2014-10-05T23:33:00+08:00 ] /index.php/Public | NOTIC: [8] Array to string conversion CommonAction.class.php 第 160 行.
[ 2014-10-05T23:33:00+08:00 ] /index.php | INFO: Tag[ app_begin ] --START--
[ 2014-10-05T23:33:00+08:00 ] /index.php | INFO: Run ReadHtmlCache Behavior [ RunTime:0.004336s ]
[ 2014-10-05T23:33:00+08:00 ] /index.php | INFO: Tag[ app_begin ] --END-- [ RunTime:0.004435s ]
[ 2014-10-05T23:33:00+08:00 ] /index.php | NOTIC: [8] Undefined variable: post CommonAction.class.php 第 152 行.
[ 2014-10-05T23:33:00+08:00 ] /index.php | NOTIC: [2] Invalid argument supplied for foreach() CommonAction.class.php 第 152 行.
[ 2014-10-05T23:33:00+08:00 ] /index.php | NOTIC: [8] Undefined variable: get CommonAction.class.php 第 159 行.
[ 2014-10-05T23:33:00+08:00 ] /index.php | NOTIC: [2] Invalid argument supplied for foreach() CommonAction.class.php 第 159 行.
[ 2014-10-05T23:33:00+08:00 ] /index.php | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 105 行.
[ 2014-10-05T23:33:00+08:00 ] /index.php | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 110 行.
[ 2014-10-05T23:33:00+08:00 ] /index.php | SQL: SHOW COLUMNS FROM `xt_fck` [ RunTime:0.007743s ]
[ 2014-10-05T23:33:01+08:00 ] /index.php | SQL: SELECT `user_id`,`password`,`user_type` FROM `xt_fck` WHERE ( `id` = '297' ) AND ( `user_id` = '111' ) LIMIT 1   [ RunTime:0.000275s ]
[ 2014-10-05T23:33:01+08:00 ] /index.php | SQL: SHOW COLUMNS FROM `xt_fee` [ RunTime:0.002402s ]
[ 2014-10-05T23:33:01+08:00 ] /index.php | SQL: SELECT `i3` FROM `xt_fee` WHERE ( `id` = 1 ) LIMIT 1   [ RunTime:0.000204s ]
[ 2014-10-05T23:33:01+08:00 ] /index.php | NOTIC: [8] Undefined index:  user_type CommonAction.class.php 第 81 行.
[ 2014-10-05T23:33:01+08:00 ] /index.php | SQL: SHOW COLUMNS FROM `xt_fck` [ RunTime:0.007925s ]
[ 2014-10-05T23:33:01+08:00 ] /index.php | SQL: SELECT * FROM `xt_fck` WHERE ( `id` = '297' ) LIMIT 1   [ RunTime:0.000530s ]
[ 2014-10-05T23:33:01+08:00 ] /index.php | SQL: SELECT * FROM `xt_fee` WHERE ( `id` = 1 ) LIMIT 1   [ RunTime:0.000299s ]
[ 2014-10-05T23:33:01+08:00 ] /index.php | SQL: UPDATE `xt_fck` SET `day_feng`=0,_times=1412438400 WHERE _times !=1412438400 [ RunTime:0.000223s ]
[ 2014-10-05T23:33:01+08:00 ] /index.php | NOTIC: [2] mysql_num_rows(): supplied argument is not a valid MySQL result resource DbMysql.class.php 第 132 行.
[ 2014-10-05T23:33:01+08:00 ] /index.php | NOTIC: [2] mysql_free_result(): supplied argument is not a valid MySQL result resource DbMysql.class.php 第 97 行.
[ 2014-10-05T23:33:01+08:00 ] /index.php | SQL: SHOW COLUMNS FROM `xt_bonus` [ RunTime:0.005566s ]
[ 2014-10-05T23:33:01+08:00 ] /index.php | NOTIC: [8] Array to string conversion Db.class.php 第 549 行.
[ 2014-10-05T23:33:01+08:00 ] /index.php | SQL: SELECT SUM(b1) AS tp_sum FROM `xt_bonus` WHERE ( `uid` = '297' ) AND ( (`e_date` > 1412438400) AND (`e_date` < 1412524800)  ) LIMIT 1   [ RunTime:0.000221s ]
[ 2014-10-05T23:33:01+08:00 ] /index.php | NOTIC: [8] Array to string conversion Db.class.php 第 549 行.
[ 2014-10-05T23:33:01+08:00 ] /index.php | SQL: SELECT SUM(b2) AS tp_sum FROM `xt_bonus` WHERE ( `uid` = '297' ) AND ( (`e_date` > 1412438400) AND (`e_date` < 1412524800)  ) LIMIT 1   [ RunTime:0.000199s ]
[ 2014-10-05T23:33:01+08:00 ] /index.php | NOTIC: [8] Array to string conversion Db.class.php 第 549 行.
[ 2014-10-05T23:33:01+08:00 ] /index.php | SQL: SELECT SUM(b3) AS tp_sum FROM `xt_bonus` WHERE ( `uid` = '297' ) AND ( (`e_date` > 1412438400) AND (`e_date` < 1412524800)  ) LIMIT 1   [ RunTime:0.000204s ]
[ 2014-10-05T23:33:01+08:00 ] /index.php | NOTIC: [8] Array to string conversion Db.class.php 第 549 行.
[ 2014-10-05T23:33:01+08:00 ] /index.php | SQL: SELECT SUM(b4) AS tp_sum FROM `xt_bonus` WHERE ( `uid` = '297' ) AND ( (`e_date` > 1412438400) AND (`e_date` < 1412524800)  ) LIMIT 1   [ RunTime:0.000219s ]
[ 2014-10-05T23:33:01+08:00 ] /index.php | NOTIC: [8] Array to string conversion Db.class.php 第 549 行.
[ 2014-10-05T23:33:01+08:00 ] /index.php | SQL: SELECT SUM(b5) AS tp_sum FROM `xt_bonus` WHERE ( `uid` = '297' ) AND ( (`e_date` > 1412438400) AND (`e_date` < 1412524800)  ) LIMIT 1   [ RunTime:0.000186s ]
[ 2014-10-05T23:33:01+08:00 ] /index.php | NOTIC: [8] Array to string conversion Db.class.php 第 549 行.
[ 2014-10-05T23:33:01+08:00 ] /index.php | SQL: SELECT SUM(b6) AS tp_sum FROM `xt_bonus` WHERE ( `uid` = '297' ) AND ( (`e_date` > 1412438400) AND (`e_date` < 1412524800)  ) LIMIT 1   [ RunTime:0.000188s ]
[ 2014-10-05T23:33:01+08:00 ] /index.php | SQL: SELECT `s2`,`i4`,`str29`,`str4`,`str5`,`str1` FROM `xt_fee` LIMIT 1   [ RunTime:0.000184s ]
[ 2014-10-05T23:33:01+08:00 ] /index.php | SQL: SHOW COLUMNS FROM `xt_msg` [ RunTime:0.001503s ]
[ 2014-10-05T23:33:01+08:00 ] /index.php | SQL: SELECT COUNT(*) AS tp_count FROM `xt_msg` WHERE ( `isid` = '297' ) AND ( `s_uid` = '297' ) AND ( `is_read` = 0 ) LIMIT 1   [ RunTime:0.000213s ]
[ 2014-10-05T23:33:01+08:00 ] /index.php | SQL: SELECT `prem` FROM `xt_fck` WHERE ( `id` = '297' ) LIMIT 1   [ RunTime:0.000196s ]
[ 2014-10-05T23:33:01+08:00 ] /index.php | SQL: SELECT * FROM `xt_fee` WHERE ( `id` = 1 ) LIMIT 1   [ RunTime:0.000306s ]
[ 2014-10-05T23:33:01+08:00 ] /index.php | SQL: SELECT `s11` FROM `xt_fee` LIMIT 1   [ RunTime:0.000163s ]
[ 2014-10-05T23:33:01+08:00 ] /index.php | SQL: SHOW COLUMNS FROM `xt_fck` [ RunTime:0.007686s ]
[ 2014-10-05T23:33:01+08:00 ] /index.php | SQL: SHOW COLUMNS FROM `xt_xiaof` [ RunTime:0.005233s ]
[ 2014-10-05T23:33:01+08:00 ] /index.php | SQL: SELECT `id`,`user_id`,`agent_cf`,`re_path` FROM `xt_fck` WHERE is_pay>0 and agent_cf>=5|5|5|5|5  [ RunTime:0.000256s ]
[ 2014-10-05T23:33:01+08:00 ] /index.php | NOTIC: [2] Invalid argument supplied for foreach() IndexAction.class.php 第 146 行.
[ 2014-10-05T23:33:01+08:00 ] /index.php | INFO: Tag[ view_template ] --START--
[ 2014-10-05T23:33:01+08:00 ] /index.php | INFO: Run LocationTemplate Behavior [ RunTime:0.004359s ]
[ 2014-10-05T23:33:01+08:00 ] /index.php | INFO: Tag[ view_template ] --END-- [ RunTime:0.004440s ]
[ 2014-10-05T23:33:01+08:00 ] /index.php | INFO: Tag[ view_parse ] --START--
[ 2014-10-05T23:33:01+08:00 ] /index.php | INFO: Run ParseTemplate Behavior [ RunTime:0.033353s ]
[ 2014-10-05T23:33:01+08:00 ] /index.php | INFO: Tag[ view_parse ] --END-- [ RunTime:0.033437s ]
[ 2014-10-05T23:33:01+08:00 ] /index.php | INFO: Tag[ view_filter ] --START--
[ 2014-10-05T23:33:01+08:00 ] /index.php | INFO: Run ContentReplace Behavior [ RunTime:0.000874s ]
[ 2014-10-05T23:33:01+08:00 ] /index.php | INFO: Run TokenBuild Behavior [ RunTime:0.000775s ]
[ 2014-10-05T23:33:01+08:00 ] /index.php | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000267s ]
[ 2014-10-05T23:33:01+08:00 ] /index.php | INFO: Run ShowRuntime Behavior [ RunTime:0.000578s ]
[ 2014-10-05T23:33:01+08:00 ] /index.php | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002698s ]
[ 2014-10-05T23:33:01+08:00 ] /index.php | INFO: Tag[ view_end ] --START--
[ 2014-10-05T23:33:01+08:00 ] /index.php | INFO: Run ShowPageTrace Behavior [ RunTime:0.000531s ]
[ 2014-10-05T23:33:01+08:00 ] /index.php | INFO: Tag[ view_end ] --END-- [ RunTime:0.000605s ]
[ 2014-10-05T23:33:01+08:00 ] /index.php/Public/News/ | INFO: Tag[ route_check ] --START--
[ 2014-10-05T23:33:01+08:00 ] /index.php/Public/News/ | INFO: Run CheckRoute Behavior [ RunTime:0.000996s ]
[ 2014-10-05T23:33:01+08:00 ] /index.php/Public/News/ | INFO: Tag[ route_check ] --END-- [ RunTime:0.001095s ]
[ 2014-10-05T23:33:01+08:00 ] /index.php/Public/News/ | INFO: Tag[ app_begin ] --START--
[ 2014-10-05T23:33:01+08:00 ] /index.php/Public/News/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000656s ]
[ 2014-10-05T23:33:01+08:00 ] /index.php/Public/News/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000729s ]
[ 2014-10-05T23:33:01+08:00 ] /index.php/Public/News/ | NOTIC: [8] Undefined variable: post CommonAction.class.php 第 152 行.
[ 2014-10-05T23:33:01+08:00 ] /index.php/Public/News/ | NOTIC: [2] Invalid argument supplied for foreach() CommonAction.class.php 第 152 行.
[ 2014-10-05T23:33:01+08:00 ] /index.php/Public/News/ | NOTIC: [8] Array to string conversion CommonAction.class.php 第 160 行.
[ 2014-10-05T23:33:01+08:00 ] /index.php/Public/News/ | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 105 行.
[ 2014-10-05T23:33:01+08:00 ] /index.php/Public/News/ | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 110 行.
[ 2014-10-05T23:33:01+08:00 ] /index.php/Public/News/ | SQL: SHOW COLUMNS FROM `xt_fck` [ RunTime:0.007584s ]
[ 2014-10-05T23:33:01+08:00 ] /index.php/Public/News/ | SQL: SELECT `user_id`,`password`,`user_type` FROM `xt_fck` WHERE ( `id` = '297' ) AND ( `user_id` = '111' ) LIMIT 1   [ RunTime:0.000266s ]
[ 2014-10-05T23:33:01+08:00 ] /index.php/Public/News/ | SQL: SHOW COLUMNS FROM `xt_fee` [ RunTime:0.002347s ]
[ 2014-10-05T23:33:01+08:00 ] /index.php/Public/News/ | SQL: SELECT `i3` FROM `xt_fee` WHERE ( `id` = 1 ) LIMIT 1   [ RunTime:0.003886s ]
[ 2014-10-05T23:33:01+08:00 ] /index.php/Public/News/ | NOTIC: [8] Undefined index:  user_type CommonAction.class.php 第 81 行.
[ 2014-10-05T23:33:01+08:00 ] /index.php/Public/News/ | NOTIC: [8] Undefined index:  name PublicAction.class.php 第 259 行.
[ 2014-10-05T23:33:01+08:00 ] /index.php/Public/News/ | SQL: SHOW COLUMNS FROM `xt_form` [ RunTime:0.001289s ]
[ 2014-10-05T23:33:01+08:00 ] /index.php/Public/News/ | SQL: SELECT COUNT(*) AS tp_count FROM `xt_form` WHERE ( `status` = 1 ) AND ( `title` LIKE '%%' ) LIMIT 1   [ RunTime:0.000232s ]
[ 2014-10-05T23:33:01+08:00 ] /index.php/Public/News/ | SQL: SELECT * FROM `xt_form` WHERE ( `status` = 1 ) AND ( `title` LIKE '%%' ) ORDER BY baile desc,id desc LIMIT 0,20   [ RunTime:0.000412s ]
[ 2014-10-05T23:33:01+08:00 ] /index.php/Public/News/ | SQL: SHOW COLUMNS FROM `xt_msg` [ RunTime:0.001404s ]
[ 2014-10-05T23:33:01+08:00 ] /index.php/Public/News/ | SQL: SELECT COUNT(*) AS tp_count FROM `xt_msg` WHERE ( `isid` = '297' ) AND ( `s_uid` = '297' ) AND ( `is_read` = 0 ) LIMIT 1   [ RunTime:0.000186s ]
[ 2014-10-05T23:33:01+08:00 ] /index.php/Public/News/ | INFO: Tag[ view_template ] --START--
[ 2014-10-05T23:33:01+08:00 ] /index.php/Public/News/ | INFO: Run LocationTemplate Behavior [ RunTime:0.000436s ]
[ 2014-10-05T23:33:01+08:00 ] /index.php/Public/News/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.000531s ]
[ 2014-10-05T23:33:01+08:00 ] /index.php/Public/News/ | INFO: Tag[ view_parse ] --START--
[ 2014-10-05T23:33:01+08:00 ] /index.php/Public/News/ | INFO: Run ParseTemplate Behavior [ RunTime:0.021240s ]
[ 2014-10-05T23:33:01+08:00 ] /index.php/Public/News/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.021324s ]
[ 2014-10-05T23:33:01+08:00 ] /index.php/Public/News/ | INFO: Tag[ view_filter ] --START--
[ 2014-10-05T23:33:01+08:00 ] /index.php/Public/News/ | INFO: Run ContentReplace Behavior [ RunTime:0.004097s ]
[ 2014-10-05T23:33:01+08:00 ] /index.php/Public/News/ | INFO: Run TokenBuild Behavior [ RunTime:0.000455s ]
[ 2014-10-05T23:33:01+08:00 ] /index.php/Public/News/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000270s ]
[ 2014-10-05T23:33:01+08:00 ] /index.php/Public/News/ | INFO: Run ShowRuntime Behavior [ RunTime:0.000533s ]
[ 2014-10-05T23:33:01+08:00 ] /index.php/Public/News/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.005571s ]
[ 2014-10-05T23:33:01+08:00 ] /index.php/Public/News/ | INFO: Tag[ view_end ] --START--
[ 2014-10-05T23:33:01+08:00 ] /index.php/Public/News/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.000498s ]
[ 2014-10-05T23:33:01+08:00 ] /index.php/Public/News/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.000566s ]
[ 2014-10-05T23:33:05+08:00 ] /index.php/Fck/cody/c_id/20 | INFO: Tag[ route_check ] --START--
[ 2014-10-05T23:33:05+08:00 ] /index.php/Fck/cody/c_id/20 | INFO: Run CheckRoute Behavior [ RunTime:0.000990s ]
[ 2014-10-05T23:33:05+08:00 ] /index.php/Fck/cody/c_id/20 | INFO: Tag[ route_check ] --END-- [ RunTime:0.001092s ]
[ 2014-10-05T23:33:05+08:00 ] /index.php/Fck/cody/c_id/20 | INFO: Tag[ app_begin ] --START--
[ 2014-10-05T23:33:05+08:00 ] /index.php/Fck/cody/c_id/20 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000692s ]
[ 2014-10-05T23:33:05+08:00 ] /index.php/Fck/cody/c_id/20 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000772s ]
[ 2014-10-05T23:33:05+08:00 ] /index.php/Fck/cody/c_id/20 | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 105 行.
[ 2014-10-05T23:33:05+08:00 ] /index.php/Fck/cody/c_id/20 | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 110 行.
[ 2014-10-05T23:33:05+08:00 ] /index.php/Fck/cody/c_id/20 | SQL: SHOW COLUMNS FROM `xt_fck` [ RunTime:0.007409s ]
[ 2014-10-05T23:33:05+08:00 ] /index.php/Fck/cody/c_id/20 | SQL: SELECT `user_id`,`password`,`user_type` FROM `xt_fck` WHERE ( `id` = '297' ) AND ( `user_id` = '111' ) LIMIT 1   [ RunTime:0.000265s ]
[ 2014-10-05T23:33:05+08:00 ] /index.php/Fck/cody/c_id/20 | SQL: SHOW COLUMNS FROM `xt_fee` [ RunTime:0.002543s ]
[ 2014-10-05T23:33:05+08:00 ] /index.php/Fck/cody/c_id/20 | SQL: SELECT `i3` FROM `xt_fee` WHERE ( `id` = 1 ) LIMIT 1   [ RunTime:0.000214s ]
[ 2014-10-05T23:33:05+08:00 ] /index.php/Fck/cody/c_id/20 | NOTIC: [8] Undefined index:  user_type CommonAction.class.php 第 81 行.
[ 2014-10-05T23:33:05+08:00 ] /index.php/Fck/cody/c_id/20 | SQL: SHOW COLUMNS FROM `xt_cody` [ RunTime:0.004510s ]
[ 2014-10-05T23:33:05+08:00 ] /index.php/Fck/cody/c_id/20 | SQL: SELECT `c_id` FROM `xt_cody` WHERE c_id=20 LIMIT 1   [ RunTime:0.000184s ]
[ 2014-10-05T23:33:05+08:00 ] /index.php/Fck/cody/c_id/20 | INFO: Tag[ view_template ] --START--
[ 2014-10-05T23:33:05+08:00 ] /index.php/Fck/cody/c_id/20 | INFO: Run LocationTemplate Behavior [ RunTime:0.000622s ]
[ 2014-10-05T23:33:05+08:00 ] /index.php/Fck/cody/c_id/20 | INFO: Tag[ view_template ] --END-- [ RunTime:0.000699s ]
[ 2014-10-05T23:33:05+08:00 ] /index.php/Fck/cody/c_id/20 | INFO: Tag[ view_parse ] --START--
[ 2014-10-05T23:33:05+08:00 ] /index.php/Fck/cody/c_id/20 | INFO: Run ParseTemplate Behavior [ RunTime:0.017200s ]
[ 2014-10-05T23:33:05+08:00 ] /index.php/Fck/cody/c_id/20 | INFO: Tag[ view_parse ] --END-- [ RunTime:0.017286s ]
[ 2014-10-05T23:33:05+08:00 ] /index.php/Fck/cody/c_id/20 | INFO: Tag[ view_filter ] --START--
[ 2014-10-05T23:33:05+08:00 ] /index.php/Fck/cody/c_id/20 | INFO: Run ContentReplace Behavior [ RunTime:0.000436s ]
[ 2014-10-05T23:33:05+08:00 ] /index.php/Fck/cody/c_id/20 | INFO: Run TokenBuild Behavior [ RunTime:0.000510s ]
[ 2014-10-05T23:33:05+08:00 ] /index.php/Fck/cody/c_id/20 | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000267s ]
[ 2014-10-05T23:33:05+08:00 ] /index.php/Fck/cody/c_id/20 | INFO: Run ShowRuntime Behavior [ RunTime:0.000593s ]
[ 2014-10-05T23:33:05+08:00 ] /index.php/Fck/cody/c_id/20 | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002018s ]
[ 2014-10-05T23:33:05+08:00 ] /index.php/Fck/cody/c_id/20 | INFO: Tag[ view_end ] --START--
[ 2014-10-05T23:33:05+08:00 ] /index.php/Fck/cody/c_id/20 | INFO: Run ShowPageTrace Behavior [ RunTime:0.000530s ]
[ 2014-10-05T23:33:05+08:00 ] /index.php/Fck/cody/c_id/20 | INFO: Tag[ view_end ] --END-- [ RunTime:0.000600s ]
[ 2014-10-05T23:33:08+08:00 ] /index.php/Fck/codys/ | INFO: Tag[ route_check ] --START--
[ 2014-10-05T23:33:08+08:00 ] /index.php/Fck/codys/ | INFO: Run CheckRoute Behavior [ RunTime:0.001797s ]
[ 2014-10-05T23:33:08+08:00 ] /index.php/Fck/codys/ | INFO: Tag[ route_check ] --END-- [ RunTime:0.001970s ]
[ 2014-10-05T23:33:08+08:00 ] /index.php/Fck/codys/ | INFO: Tag[ app_begin ] --START--
[ 2014-10-05T23:33:08+08:00 ] /index.php/Fck/codys/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001154s ]
[ 2014-10-05T23:33:08+08:00 ] /index.php/Fck/codys/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001282s ]
[ 2014-10-05T23:33:08+08:00 ] /index.php/Fck/codys/ | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 105 行.
[ 2014-10-05T23:33:08+08:00 ] /index.php/Fck/codys/ | NOTIC: [2048] mktime() [<a href='function.mktime'>function.mktime</a>]: You should be using the time() function instead CommonAction.class.php 第 110 行.
[ 2014-10-05T23:33:08+08:00 ] /index.php/Fck/codys/ | SQL: SHOW COLUMNS FROM `xt_fck` [ RunTime:0.010796s ]
[ 2014-10-05T23:33:08+08:00 ] /index.php/Fck/codys/ | SQL: SELECT `user_id`,`password`,`user_type` FROM `xt_fck` WHERE ( `id` = '297' ) AND ( `user_id` = '111' ) LIMIT 1   [ RunTime:0.000463s ]
